partner,Date,Casey,Casey,CML,CML,IDC,IDC,Jason,Jason,Ken,Ken,LAN MLN,LAN MLN,Patterson,Patterson,Phil,Phil,Travis,Travis
ownership,,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS
2505,2013-01-12,0.0,0.0,4.353729769999999,3.9034588699999997,110.77033376999998,90.33958752,0.2384163,0.14861771999999998,506.08776687000005,373.55996817,19.82774587,31.35980819,448.52218404,351.2677818700001,45.28720442999999,42.064902430000004,0.0,0.0
2506,2013-01-13,0.0,0.0,4.33732417,4.07456667,113.14660775999997,90.44163693999998,0.40969318,0.25648541999999996,480.01570454000006,326.32472669000003,22.069620070000003,67.67063959000001,434.32473415000004,345.55323269,46.38990085,44.47719815,0.0,0.0
2507,2013-01-14,0.0,0.0,3.36763346,2.28638467,82.60771974999999,55.88353303000001,0.05330506,0.28045602,397.30143488,192.22803803,10.91738472,20.35303377,347.3548717599999,174.5207469,33.246279490000006,26.395697329999997,0.0,0.0
2508,2013-01-15,0.0,0.0,1.8899495899999996,0.56866429,50.534797680000004,17.89686247,0.22286234,0.06951473999999999,218.08750699999993,65.42993517,10.398999500000002,13.056124089999999,181.55143492999997,70.46314177000001,19.97783103,8.802144080000001,0.0,0.0
2509,2013-01-16,0.0,0.0,3.25014482,1.2069090900000001,87.64077802999999,31.1617277,0.26435406,0.047941199999999996,404.53391048000015,132.59589090999998,10.387637810000001,21.24845168,340.24191398999994,132.05768227000002,34.00699487999999,14.01281021,0.0,0.0
2510,2013-01-17,0.0,0.0,4.04862183,2.35873855,98.62276221999997,59.52924307,0.05784124,0.04075002,480.05055682,271.17173486,15.52826383,20.161427439999997,421.8813163700001,244.52266466999998,39.413102429999995,26.542312569999996,0.0,0.0
2511,2013-01-18,0.0,0.0,4.099596360000001,3.08606762,97.33841823,73.75790693000002,0.14958524,0.026367659999999998,429.09044453,337.24585298000005,26.073668079999997,18.64491963,400.08208346,302.05841357000014,41.813668379999996,32.68243493,0.0,0.0
2512,2013-01-19,0.0,0.0,5.774972090000002,3.6793843999999996,126.626099,84.36675865000001,0.17674846,0.03355884,530.61189347,373.9572837,17.28472969,16.97542425,511.3868604100001,343.53174402,58.27883592,38.53731716,0.0,0.0
2513,2013-01-20,0.0,0.0,5.506032159999999,3.51262345,117.50109205999999,83.16004005000002,0.1768883,0.023970599999999998,485.90121165999994,373.44763471999994,19.432199500000003,22.88763794,473.6608802799999,349.19023189999996,55.047239370000014,37.87323414,0.0,0.0
2514,2013-01-21,0.0,0.0,5.8919614099999995,2.52262065,132.40396647999998,59.768720990000006,0.20913569999999998,0.026367659999999998,561.5937623899999,267.23287862000006,16.41646946,8.242619150000001,532.80256011,234.51966698,59.898482980000004,27.56654926,0.0,0.0
2515,2013-01-22,0.0,0.0,6.090223510000001,4.1638581,125.80007552000001,81.57995864000002,0.0748786,0.02876472,480.23366069,307.84080516,18.479543919999998,31.04950634,515.89870974,322.1378760300001,62.25360229000002,42.56773703,0.0,0.0
2516,2013-01-23,0.0,0.0,7.223524179999999,2.76786511,156.04930089,58.614738210000006,0.11362934,0.023970599999999998,641.0830237700002,230.18470645000005,20.371317530000002,15.93247047,645.5766942100003,225.30134673000003,72.57830252999997,30.509624760000005,0.0,0.0
2517,2013-01-24,0.0,0.0,5.816863340000001,1.4909306200000003,118.95082859000001,38.605621140000004,0.13046261999999997,0.24450012,461.43403374999997,116.58424753999998,19.140909830000002,6.20817308,471.8701893699999,127.36556165000002,59.46054692999999,19.09386328,0.0,0.0
2518,2013-01-25,0.0,0.0,5.893060610000001,2.1496640100000004,127.45733128999997,48.03792821,0.27080353999999995,0.14861771999999998,503.39011064999994,161.01335178,15.45268611,17.21561696,483.4475462000001,165.2092001,61.18514986999999,25.126200469999997,0.0,0.0
2519,2013-01-26,0.0,0.0,6.303838630000001,3.0890839500000005,132.51081531000003,63.002543400000015,0.05178954,0.0,567.8575781400001,245.27289890999995,18.29039872,16.12214185,552.51044273,241.67022857999999,62.269173640000005,33.31493318000001,0.0,0.0
2520,2013-01-27,0.0,0.0,6.27770266,2.66305992,130.84761704000005,58.432163620000004,0.04394264,0.0,549.18764949,240.61279822999998,21.21316741,16.37973667,548.4400258500001,234.28460266999997,62.75882873,29.649545870000004,0.0,0.0
2521,2013-01-28,0.0,0.0,5.645419030000001,2.49805028,123.15312290000004,52.315028749999996,0.05963644,0.0,547.1966508300001,208.35987695999998,17.079486619999997,23.0593037,515.55363,199.1038786,55.22270943999999,26.811913970000006,0.0,0.0
2522,2013-01-29,0.0,0.0,5.2030755000000015,2.9624561600000003,113.82860900000001,58.756938229999996,0.06211948,0.01677942,504.35299765999997,225.18186786,12.40793299,27.52209703,472.90464312000006,223.11289529,51.78318505,29.99688743,0.0,0.0
2523,2013-01-30,0.0,0.0,4.659727109999999,1.8937256800000002,98.47379298999999,42.74172378,0.0470814,0.0,424.2322384300001,186.78173399000002,17.34584996,4.83292243,410.5806027,159.76549188,46.18666427000001,20.828915960000003,0.0,0.0
2524,2013-01-31,0.0,0.0,3.954179629999999,2.4730037400000002,97.25068013999997,50.975650220000006,0.27307212,0.0,468.19603572999995,221.65613947999998,22.68980589,15.5769231,380.81210873,190.99623129000003,39.45944153000001,23.93446401,0.0,0.0
2525,2013-02-01,0.0,0.0,4.263483829999999,3.27678715,102.78802743,74.35572111000002,0.17498538,0.00479412,442.2380611600001,334.13956063,30.21172859,23.91680654,422.4725833200001,298.50159722,44.225092610000004,34.09624033,0.0,0.0
2526,2013-02-02,0.0,0.0,2.87845831,2.1715755100000003,77.61201541999998,46.58849057,0.4314708,0.01438236,276.2417533599999,196.05396137000005,25.308581359999994,18.74444503,272.84455672999997,172.77397651,33.672574770000004,22.92227615,0.0,0.0
2527,2013-02-03,0.0,0.0,4.318766360000001,1.3388731,105.02030174,32.91017806,0.10307358,0.01438236,480.55553553999994,145.68509068,22.38127675,21.63893938,443.74737631000005,142.70283135,44.001571379999994,15.023128660000001,0.0,0.0
2528,2013-02-04,0.0,0.0,3.7039221200000005,1.30588706,92.27906107999999,38.386992770000006,0.1639676,0.119853,403.83894064000003,164.46118184,18.227453999999998,7.194490490000001,378.33276225000003,148.68920882,39.13351258,16.55787151,0.0,0.0
2529,2013-02-05,0.0,0.0,3.5252637999999994,2.36970983,87.08123448000003,54.36739693,0.12740984,0.01438236,406.3104208,233.34174449000002,16.232888969999998,15.72091146,360.3288146800001,210.15966781,35.923578909999996,26.01644525,0.0,0.0
2530,2013-02-06,0.0,0.0,4.15193794,3.69644934,102.50688293999998,78.3736285,0.18133849999999999,0.01438236,486.8867878000001,325.53349446000004,18.086916960000003,22.67637824,422.0842724700001,305.0326192400001,41.247640080000004,37.06049058,0.0,0.0
2531,2013-02-07,0.0,0.0,3.9172676800000015,2.4980226,98.75849484,53.31422641999998,0.38718522,0.01677942,462.03553282000007,214.88865672000009,16.51676865,20.114752890000002,368.89058014,208.66000314000001,40.269370390000006,26.76389753000001,0.0,0.0
2532,2013-02-08,0.0,0.0,6.32715512,3.9089264999999993,142.11756151,81.49932399999999,0.32515172,0.01438236,619.7762302200001,318.87124520000003,18.16675386,27.30352864,558.4157292400001,326.37744159000005,64.23019736,42.372087070000006,0.0,0.0
2533,2013-02-09,0.0,0.0,5.771773670000002,2.14798286,124.13755264,43.98646812999999,0.22231434,0.01438236,514.16521426,158.57559689,14.76819355,16.60355982,491.16151340000005,172.01877242000003,59.16664171000001,24.68564653,0.0,0.0
2534,2013-02-10,0.0,0.0,6.708103490000002,3.1597438899999997,139.41755794000005,72.93803995999998,0.2999018,0.1438236,547.8872840799999,278.43223258,26.315534049999997,23.545798680000004,544.9462681800001,282.29694591000003,67.51326436000001,36.329479049999996,0.0,0.0
2535,2013-02-11,0.0,0.0,5.75874079,3.4588817599999997,115.74015269,63.243251400000005,0.026367659999999998,0.01677942,458.25019563,229.64827726000001,15.002815280000002,31.441612190000004,483.86235701999993,249.62417495,57.388634339999996,34.2711613,0.0,0.0
2536,2013-02-12,0.0,0.0,5.69751997,3.6669977200000003,114.76187250000001,72.59815498,0.026367659999999998,0.01438236,456.4690699699999,275.20645347,15.44898308,33.37478823,479.44975697,287.50098147,56.79650622000001,36.887761010000006,0.0,0.0
2537,2013-02-13,0.0,0.0,6.509467559999999,2.5999046900000002,134.25530556000004,55.461323459999996,0.047941199999999996,0.01438236,545.85582424,220.07618802,22.871035709999997,26.80638913,564.04248295,233.53390861,64.52151987,28.699441139999998,0.0,0.0
2538,2013-02-14,0.0,0.0,6.512376570000001,3.4200976,137.67645158000008,67.78550094,0.06232356,0.011985299999999999,568.9217876199998,256.67101066000004,14.581806649999997,33.89462931,570.1694779099998,275.6212860399999,65.03244779,35.97608049000001,0.0,0.0
2539,2013-02-15,0.0,0.0,5.993435130000001,3.1339411100000003,120.81197129,64.73358311000001,0.047941199999999996,0.01438236,478.05255651,252.54548055999996,19.717891299999998,30.497332789999994,496.69539671999996,274.03348659000005,59.73352635,33.13660710000001,0.0,0.0
2540,2013-02-16,0.0,0.0,5.85170362,3.6266771500000003,117.13720785999999,70.93500566,0.03116178,0.01438236,465.45689669999996,278.91140241000005,18.3070108,25.543139999999998,488.56183967000004,295.25633687,58.11342928999999,34.932136400000005,0.0,0.0
2541,2013-02-17,0.0,0.0,2.2225986399999997,2.5780526100000003,52.74356905,57.73740702000001,0.026367659999999998,0.00958824,240.95858968000002,247.00891991,16.504682159999998,26.006504419999995,231.24213773999998,244.56990468000004,22.25982195,27.2233554,0.0,0.0
2542,2013-02-18,0.0,0.0,3.041586009999999,1.8906938199999996,73.2730805,41.838906230000006,0.10561047999999999,0.01438236,329.91407732999994,170.78951916999998,13.747075629999998,26.583907219999993,293.3694764500001,185.16611437000003,31.423704159999996,20.72491036,0.0,0.0
2543,2013-02-19,0.0,0.0,6.674506310000003,2.6196849500000003,139.29778910999997,55.367823820000005,0.07924281999999999,0.01438236,575.77659749,237.16704962,21.12434315,22.617128329999996,572.5896917100001,234.27168034000002,67.07132687000001,26.292212420000002,0.0,0.0
2544,2013-02-20,0.0,0.0,5.662471420000001,2.0351250800000003,120.21722056999998,41.804957279999996,0.047941199999999996,0.01677942,495.80546322000004,169.54638560999996,23.5655012,24.953243819999997,502.76299187000006,181.71528153000003,57.286263420000004,20.248268480000004,0.0,0.0
2545,2013-02-21,0.0,0.0,6.37741638,2.39996935,135.47499415000001,48.96114915,0.14415714000000002,0.01677942,569.5337017500001,200.90322062,18.39408081,25.35165707,555.4283872000001,212.42867819,63.64735323,23.441858500000002,0.0,0.0
2546,2013-02-22,0.0,0.0,5.212146480000002,2.90129301,117.03970647000001,60.725239079999994,0.2874866,0.01677942,504.91540888,238.79789503,8.51371415,27.893764849999997,451.0204147700001,258.73779021,52.72024264000001,31.505241440000002,0.0,0.0
2547,2013-02-23,0.0,0.0,5.718953320000001,3.4472549099999994,128.17476686999996,71.05084003,0.66824408,0.01677942,549.5844155899998,277.38977871000003,8.929207660000001,29.47639537,428.92664279,290.24278780000003,58.27861371000001,37.48627218000001,0.0,0.0
2548,2013-02-24,0.0,0.0,6.29762098,3.19759195,142.82212302000005,63.364873059999994,0.7406075200000001,0.01438236,617.5059739200001,230.77840492000004,11.012410079999999,32.50346955,478.68725408999995,254.33493747000006,64.47383774999999,34.97729404,0.0,0.0
2549,2013-02-25,0.0,0.0,0.29580305999999995,2.36692128,11.705504620000001,43.18287668,0.28919582,0.01677942,54.63810226,144.53654495,0.14704368,36.97661008,3.3008546900000004,167.99195211,3.8887765599999997,25.28819199,0.0,0.0
2550,2013-02-26,0.0,0.0,5.838384800000003,2.03920494,127.19903722000002,38.279717240000004,0.41902446,0.0,546.8824222800001,136.05020196,19.39951959,18.04390285,467.61792462000005,159.58204187,59.240697450000006,19.39179185,0.0,0.0
2551,2013-02-27,0.0,0.0,5.32627057,4.173158160000001,110.55557268,78.14334330000001,0.23055902,0.01438236,446.9565115000001,281.14770088,19.86693055,29.638807099999998,426.22551300999993,314.52834073,53.92220932000001,41.60556861,0.0,0.0
2552,2013-02-28,0.0,0.0,5.305946140000001,2.9599844400000004,115.50402087000002,59.27989954,0.19760203999999998,0.01438236,493.3746159999999,236.36550364000001,16.1054928,40.373749430000004,460.4395057700001,262.53126004999996,53.702432409999986,29.464464710000005,0.0,0.0
2553,2013-03-01,0.0,0.0,4.987407450000001,2.4907462900000006,108.13530227000003,46.847388859999995,0.15836754,0.061463760000000006,459.57861985000005,167.89719455000002,13.74593682,38.163666629999994,432.76827867000014,196.72590517999998,50.35349099,24.691409789999998,0.0,0.0
2554,2013-03-02,0.0,0.0,5.536737980000002,2.19835663,122.79776935000002,42.01249936000001,0.30728668000000003,0.06386082,536.04550798,151.43415069,10.504545890000001,30.83693411,470.5812214200001,174.02792276,55.52724929,21.76003048,0.0,0.0
2555,2013-03-03,0.0,0.0,6.3314247,1.8803527299999998,136.61245723,45.51427753,0.2829183,0.01438236,578.0418140300001,192.03296432999997,16.00601268,16.712255629999998,533.9907980199999,195.21686803,63.101808729999995,22.4142888,0.0,0.0
2556,2013-03-04,0.0,0.0,6.190564029999998,2.4869496499999997,137.74277944000005,56.329920900000005,0.40362072,0.17498538,593.04907338,202.66742531000003,14.28735076,27.021988269999998,516.78317854,214.10809029999996,62.76790044000002,27.107672549999997,0.0,0.0
2557,2013-03-05,0.0,0.0,6.099171229999999,2.20426307,128.87893429999997,48.71136990000001,0.32520558,0.01677942,536.1560058499999,198.42759354,23.088854100000002,30.874399510000003,491.8433486800001,205.54698434000005,60.794319490000014,24.214081070000002,0.0,0.0
2558,2013-03-06,0.0,0.0,6.21881787,2.62153599,131.94925331,53.856038270000006,0.37420028,0.0,546.2850334599999,212.52087014,23.03440624,34.34172711,498.32705658,225.07225500000004,62.07747250999998,27.559897220000003,0.0,0.0
2559,2013-03-07,0.0,0.0,4.464337080000002,3.6243285600000004,96.32058496000002,68.46913322,0.0587549,0.01438236,413.37267515,253.39122026999996,17.84765157,47.13518008,400.63948954,287.12762543,44.527466060000016,34.1397844,0.0,0.0
2560,2013-03-08,0.0,0.0,4.388660370000001,3.49268301,91.58588043000002,69.44012912000001,0.026367659999999998,0.01677942,382.88158956999996,269.82719259000004,22.116411259999992,30.98192064,386.11397014999994,284.32292644000006,43.333999790000014,35.15650097,0.0,0.0
2561,2013-03-09,0.0,0.0,6.0450931400000005,3.5224306,123.67390564999997,68.37973525,0.047941199999999996,0.16060301999999999,501.46598309999996,221.82284153000003,17.9997838,41.51109555,514.68181328,279.37942067999995,60.122039599999994,35.42134433,0.0,0.0
2562,2013-03-10,0.0,0.0,5.6795329400000005,2.36263942,116.47631869,46.306358819999986,0.01917648,0.01917648,480.33714428,178.73480652000003,25.019180829999996,28.177439429999996,494.38964661000006,202.60285207,56.443625309999994,23.60620904,0.0,0.0
2563,2013-03-11,0.0,0.0,5.2685032000000005,2.4102119500000003,108.42512460999997,45.21968208,0.047941199999999996,0.01677942,436.26449851,164.28411739999999,19.28187981,31.852437990000002,450.12363576000007,199.68831662,52.56602406,23.923413150000002,0.0,0.0
2564,2013-03-12,0.0,0.0,4.97711607,1.99266457,100.44911332999997,38.1498374,0.01438236,0.01677942,391.30143268000006,140.62835879999997,16.317280849999996,11.43896692,418.8941445599999,151.97309378000003,49.99718564000001,20.61235698,0.0,0.0
2565,2013-03-13,0.0,0.0,5.16981481,3.22140107,106.62464033999998,64.07311516000001,0.01917648,0.01438236,443.9153905799999,247.77904394,18.859374050000003,19.014318599999996,447.13212402,262.41688326,51.07779416,32.86519316,0.0,0.0
2566,2013-03-14,0.0,0.0,5.152707620000001,4.13363954,109.48303396,82.08361114,0.050338259999999996,0.01677942,447.93890874999994,323.53909091,22.5685563,24.024028469999998,457.06590162000003,336.13815274000007,52.70148899000001,39.60537475,0.0,0.0
2567,2013-03-15,0.0,0.0,2.7816663100000003,2.9925466199999997,63.916518700000005,59.523536529999994,0.023970599999999998,0.01677942,274.09844981000003,231.10500929,25.626258559999997,14.50730426,273.43594040000005,230.69578052000006,29.007921709999998,29.791385610000003,0.0,0.0
2568,2013-03-16,0.0,0.0,2.02647737,2.0516695100000004,47.42660219999999,52.031729129999995,0.06254938,0.2756619,208.59685573000007,176.33173152999998,17.30506128,18.97939841,198.43821624999998,176.15603923,20.806602369999997,25.006224940000003,0.0,0.0
2569,2013-03-17,0.0,0.0,5.337017489999999,1.95187412,115.13111977999999,42.525949960000005,0.04314708,0.1558089,491.3208339,150.20201096,15.492107690000003,27.260877309999998,484.17451018,155.54617160000004,53.94308873999999,21.844085399999997,0.0,0.0
2570,2013-03-18,0.0,0.0,5.161266619999999,1.94394544,108.74869603,46.2393188,0.023970599999999998,0.24689718,453.44066427,153.26183536,20.025874820000002,20.26001699,456.68435690999996,167.03826603000002,52.267629890000016,21.900274000000003,0.0,0.0
2571,2013-03-19,0.0,0.0,5.611388310000001,1.11981686,117.19645084000004,19.994494,0.023970599999999998,0.01677942,486.80066395,66.77423521000001,15.631231549999999,15.675571150000001,488.78218777,84.95723946000001,56.45660346000001,10.91700906,0.0,0.0
2572,2013-03-20,0.0,0.0,5.2551574400000005,1.2707282500000001,112.56555496000001,25.58756639,0.050338259999999996,0.01917648,471.89575778999995,100.03004850000002,13.408582040000002,11.4350977,469.9532064000001,110.69002338000001,53.43610626999998,12.87814765,0.0,0.0
2573,2013-03-21,0.0,0.0,5.09497992,3.9033717300000004,106.84245365999999,76.06293683,0.0359559,0.01917648,444.47679944,293.1641943,10.028230159999998,14.560302929999999,447.1143605000001,288.57533682999997,51.029349139999994,39.93356904,0.0,0.0
2574,2013-03-22,0.0,0.0,4.9958384700000025,4.19528299,103.08397867000001,83.13925471,0.0,0.01677942,430.09150788000005,326.13847269999997,10.427835819999999,21.79168683,436.41730273000013,330.71366249,49.39756659,42.537578929999995,0.0,0.0
2575,2013-03-23,0.0,0.0,5.528497189999998,3.99812838,112.90796108000004,78.93183214,0.0,0.0,468.38081641,304.7050725900001,13.433863539999999,24.48464284,477.1934026899999,317.79587523,54.92566621000001,41.56322107000001,0.0,0.0
2576,2013-03-24,0.0,0.0,4.722946940000001,3.0596047600000005,100.2880601,62.448997879999986,0.0,0.0,429.8783640399999,248.78367753999999,12.784636269999998,29.799993989999997,424.25120295,263.23531913,46.80140567,30.452312590000002,0.0,0.0
2577,2013-03-25,0.0,0.0,5.08109204,2.44508896,104.87400245000002,47.922019170000006,0.0,0.0,437.18417013000004,177.92682637000001,22.809937870000002,34.22500811999999,449.12834183999985,212.41284883,50.74298357999999,25.48800493,0.0,0.0
2578,2013-03-26,0.0,0.0,5.093623480000001,2.65373093,105.24319971999999,58.97226825,0.0,0.0,442.38714395,258.30383004,23.644882440000003,18.711727690000004,444.28125718999996,253.96615630999997,50.72776017,27.17751189,0.0,0.0
2579,2013-03-27,0.0,0.0,5.988638730000001,3.20851269,131.19339356,65.5368877,0.00719118,0.11745594,569.7668394100001,240.02437831,24.773025450000006,26.83974466,559.3415608999999,267.94857348,58.2988909,32.513765889999995,0.0,0.0
2580,2013-03-28,0.0,0.0,4.732387529999999,2.3423234900000005,102.12984579000002,43.866134269999996,0.0,0.0,438.62648069,166.73051597,15.491154299999998,16.21112425,432.67575939,187.57922187,47.01228207999999,22.935935089999997,0.0,0.0
2581,2013-03-29,0.0,0.0,4.344032449999999,2.70056828,89.55942963000001,47.26381077,0.0,0.0,366.01497645,158.94793493000003,18.543384189999998,35.32205678,378.26464912,208.99636756,43.50481699000001,26.237773490000006,0.0,0.0
2582,2013-03-30,0.0,0.0,3.8177560299999995,2.55407159,76.58743285,48.08257199,0.0,0.0,311.21135151,173.57045165,15.829947749999999,29.63893481,320.18333847,209.91483571999999,37.66676201000001,26.175848530000003,0.0,0.0
2583,2013-03-31,0.0,0.0,3.237374180000001,3.4196382700000005,60.63389237999999,60.71433863000001,0.0,0.0,223.23631619000008,201.13662247,17.001645419999996,40.861927009999995,248.60192799,265.17227812,32.000855460000004,34.80451514,0.0,0.0
2584,2013-04-01,0.0,0.0,3.6765152600000004,3.2731439399999998,74.51186415999999,61.76613333,0.0,0.0,305.57918612000003,229.74782233,19.646190119999996,27.061845960000003,315.6294196700001,265.98436119,36.33841477000001,30.17024788,0.0,0.0
2585,2013-04-02,0.0,0.0,3.322931870000001,2.4559444599999996,68.62538708000004,46.52940464,0.0,0.0,284.49748306999993,167.88792967999998,14.4927339,25.27512364,291.23751468,200.39984615,33.014907990000005,24.91957264,0.0,0.0
2586,2013-04-03,0.0,0.0,3.3410320799999997,1.4712795,72.58847295000001,28.64389545,0.0,0.0,319.16069916,106.69439693000001,7.28025705,25.42324049,307.6147877,128.13407018,33.56151231,14.75382776,0.0,0.0
2587,2013-04-04,0.0,0.0,3.7664766600000004,2.5682336900000005,76.44058049000003,52.38016284,0.011985299999999999,0.0,307.19720835000004,199.81782901,17.509546370000002,27.295050150000005,321.4555005700001,229.60620606999998,37.69073279999999,27.77127431,0.0,0.0
2588,2013-04-05,0.0,0.0,4.56857324,2.74081814,93.28228526999999,52.55667808999999,0.0,0.0,377.12685347000007,182.62326896,27.81617172,39.27493446,393.76795667,228.84760111,46.30431334000001,29.494304879999998,0.0,0.0
2589,2013-04-06,0.0,0.0,3.3331905900000014,3.406283,64.13001806,60.10088003,0.0,0.0,244.39116763,196.93801445,19.690044309999998,71.3886419,264.6451695800001,246.83207572000003,33.45112959,34.02274881,0.0,0.0
2590,2013-04-07,0.0,0.0,3.3161702600000003,3.10761641,65.13737184000001,55.961836680000005,0.0,0.0,258.67648336,189.48164164000002,21.06985767,52.37589961,273.98980561000013,219.92233692000002,30.748428389999987,31.637248669999998,0.0,0.0
2591,2013-04-08,0.0,0.0,3.3745840400000002,3.90060134,64.54283675,69.93686928000001,0.0,0.0,242.76969269000006,237.33101193999997,19.42317022,55.23180074,268.42452387000014,277.32636214,33.55972592999999,39.661456079999994,0.0,0.0
2592,2013-04-09,0.0,0.0,3.8053848900000005,3.8363251899999997,75.06905099999999,71.63698653000002,0.0,0.0,298.93727266999997,254.46968705,18.788960219999996,49.07193747,314.23043478999995,278.98955850000004,37.69333122,39.91360281000001,0.0,0.0
2593,2013-04-10,0.0,0.0,3.1390193299999996,2.87312907,60.45327244,55.41422187000001,0.0,0.0,233.85187099999996,207.11143682000002,21.478070119999995,26.554506199999995,254.29857012,209.24772136999997,30.566722109999994,30.127845500000003,0.0,0.0
2594,2013-04-11,0.0,0.0,3.50541423,2.6321493199999995,67.37616977000002,47.04043069,0.025368019999999998,0.0,254.61415223999992,164.10746966,25.58324992,20.16730036,279.13322181000007,171.49949639000005,33.52426594000001,26.66510787,0.0,0.0
2595,2013-04-12,0.0,0.0,3.0054892900000003,3.21956174,69.43417279999998,56.44989904,0.0905724,0.0,301.25849543,193.73455925000002,24.063194299999996,32.29367847,285.87604396999996,210.11661201000004,29.589895369999994,31.346616289999996,0.0,0.0
2596,2013-04-13,0.0,0.0,4.49975674,3.6720874000000006,95.54781986999998,68.76416121,0.02667946,0.0,409.90978207999996,246.75239575,26.49838326,40.1510648,407.7146733900001,259.91878315,43.53862515,37.1242251,0.0,0.0
2597,2013-04-14,0.0,0.0,4.34956232,3.25729982,92.25616835000001,60.64661994,0.078469,0.0,391.06467869999994,222.09900413999998,25.515720310000003,20.52437987,383.30051411999995,226.10239487,43.556274300000005,33.080925310000005,0.0,0.0
2598,2013-04-15,0.0,0.0,3.85465267,3.74439698,84.31322340000004,69.18237697,0.08160776,0.0313876,368.49724231999994,245.77237429999997,23.861171319999997,40.55065363,352.79739340000015,261.95826768,38.74844868000001,38.3407636,0.0,0.0
2599,2013-04-16,0.0,0.0,3.828911569999999,3.9793426800000002,84.70389975000002,77.56716023000001,0.10671784,0.0313876,372.68023663,289.98443218000006,24.625769840000007,36.76658189,351.0032049900001,301.27468212,37.70512280999999,41.82774062,0.0,0.0
2600,2013-04-17,0.0,0.0,3.9418745100000003,3.4511638900000006,92.15932921,63.52031974000001,0.23383762,0.0313876,424.69564554999994,218.64359703,19.576710579999997,45.00963085,362.8764388,242.48831328000006,39.08586766,36.219200310000005,0.0,0.0
2601,2013-04-18,0.0,0.0,4.825404339999999,3.6873882,112.55859783999999,69.35453051,0.20715816,0.0313876,520.28901697,247.49276427999996,18.087919040000003,40.64606569,452.1059782100001,266.41583755,47.824360840000004,38.75401289999999,0.0,0.0
2602,2013-04-19,0.0,0.0,4.0126077,2.94463725,90.4650058,55.271425119999996,0.22599072,0.0313876,400.24104258,203.70839754999997,23.034025030000002,29.18572465,357.18355999000005,207.40077929,40.00538944,29.64375727,0.0,0.0
2603,2013-04-20,0.0,0.0,6.232962089999999,4.01389981,138.92675729,78.7321223,0.3217229,0.0313876,613.5271327500002,310.35049952,10.294221159999998,14.87951665,541.2716555,297.94258662999994,62.65676184999999,40.89034951,0.0,0.0
2604,2013-04-21,0.0,0.0,4.190654940000001,2.5100511400000003,98.09033341,49.66289514,0.17890932,0.048167020000000005,454.75815640000013,182.52042719,15.4811424,26.145051749999997,395.0837880600001,184.05468603,42.02679301,27.112257699999997,0.0,0.0
2605,2013-04-22,0.0,0.0,4.376625700000001,2.57450516,101.58089089999996,49.73884509,0.1883256,0.0313876,466.23782702999995,183.18001272,17.982550149999998,27.103401270000003,408.4070899400001,182.27431446,43.64217025,27.34296648,0.0,0.0
2606,2013-04-23,0.0,0.0,2.53301516,2.16179772,61.70234452,42.65410552,0.24168451999999999,0.0470814,287.90093673,158.70109144,8.04625484,20.47713752,231.16118917,150.3470723,24.3281492,23.8922064,0.0,0.0
2607,2013-04-24,0.0,0.0,4.892946070000001,1.83505005,107.90528207000001,35.04973876,0.26993336,0.0470814,463.8584098100001,122.4179563,37.824120879999995,28.905177399999996,409.74661233000006,126.36336136999999,47.48605618999999,20.168274760000003,0.0,0.0
2608,2013-04-25,0.0,0.0,1.4536656,1.8619611200000001,41.03981827,35.76570919,0.26208646,0.0470814,203.69246377999997,128.38674767999998,2.2335743200000002,22.99205712,134.4148931,128.00502950999999,15.841062449999997,20.15147554,0.0,0.0
2609,2013-04-26,0.0,0.0,2.41721649,1.8073865599999999,61.96523929,35.637703200000004,0.2824884,0.0470814,302.49832442,130.85799564,4.78203328,20.179064630000003,222.18950388000005,124.18006254,24.011543640000006,19.928866149999998,0.0,0.0
2610,2013-04-27,0.0,0.0,1.4164208499999997,1.6490682300000001,37.62618233,32.508279609999995,0.2667946,0.0470814,182.88658766,120.88207335000001,1.49633149,15.24569977,113.67244930999999,110.49248274000001,14.614672160000001,17.84421758,0.0,0.0
2611,2013-04-28,0.0,0.0,1.71258956,1.19179261,44.78156907,25.67259772,0.2040194,0.0470814,220.79473046,105.11646591000002,1.9667167900000002,0.46700931000000007,157.96130659000005,78.15253674,17.530665050000003,13.26288809,0.0,0.0
2612,2013-04-29,0.0,0.0,0.52666114,0.50396336,16.7851157,9.415513779999998,0.2824884,0.0470814,84.31166397,33.13623183,0.91611365,8.19171801,25.68296291,36.78269451,5.909402579999999,5.125144849999999,0.0,0.0
2613,2013-04-30,0.0,0.0,3.5815060300000003,2.66462415,82.80731842000002,52.696898400000016,0.21500506,0.0470814,376.94237733000006,190.08751266,13.098976169999998,28.82394402,321.0594769400001,219.40473474000007,35.99853044,28.84895569,0.0,0.0
2614,2013-05-01,0.0,0.0,4.27450329,2.6733306999999993,99.16147946999999,49.001332000000005,0.22219624,0.0470814,454.17663978,176.74041379000002,14.564730189999999,25.58790842,392.1949504600001,196.09534057,42.04199047000001,26.259672350000002,0.0,0.0
