Date,CASEY,CML,IDC,JASON,KEN,LAN MLN,PATTERSON,PHIL,TRAVIS,KYLE
2006-07-29,0.0,1.07263128,17.133927200000002,0.0,44.763243200000005,32.86775144,80.99007280000001,10.5430828,0.0,0.0
2006-07-30,0.0,1.08070515,17.26289685,0.0,44.93540952,33.03801918,81.30157308000001,10.60298667,0.0,0.0
2006-07-31,0.0,1.07263128,17.133927200000002,0.0,44.763243200000005,32.86775144,80.99007280000001,10.5430828,0.0,0.0
2006-08-01,0.0,1.05233628,16.809741099999997,0.0,44.59107688,32.56174726,80.67857252,10.42327508,0.0,0.0
2006-08-02,0.0,1.06441031,17.00260825,0.0,44.93540952,32.85703726,81.30157308000001,10.523114869999999,0.0,0.0
2006-08-03,0.0,1.07263128,17.133927200000002,0.0,44.763243200000005,32.86775144,80.99007280000001,10.5430828,0.0,0.0
2006-08-04,0.0,1.08270523,17.2948456,0.0,45.02149268,33.100530309999996,81.45732322,10.62295463,0.0,0.0
2006-08-05,0.0,1.09892652,17.55395955,0.0,45.193659000000004,33.36128901,81.76882350000001,10.7227944,0.0,0.0
2006-08-06,0.0,1.1010737000000002,17.5882576,0.0,44.93540952,33.26424658,81.30157308000001,10.70282642,0.0,0.0
2006-08-07,0.0,1.09692644,17.5220108,0.0,45.10757584,33.29877788,81.61307336,10.702826439999999,0.0,0.0
2006-08-08,0.0,1.09299983,17.45928795,0.0,44.763243200000005,33.09397884,80.99007280000001,10.64292255,0.0,0.0
2006-08-09,0.0,1.0909262000000002,17.42616455,0.0,44.849326360000006,33.111244490000004,81.14582294,10.64292256,0.0,0.0
2006-08-10,0.0,1.0807787,17.2640715,0.0,44.763243200000005,32.958242399999996,80.99007280000001,10.5830187,0.0,0.0
2006-08-11,0.0,0.8815062,14.080942999999998,0.0,34.433264,25.9093616,62.300056000000005,8.386543,0.0,0.0
2006-08-12,0.0,0.89335958,14.2702862,0.0,35.294095600000006,26.44398194,63.857557400000005,8.546286700000001,0.0,0.0
2006-08-13,0.0,1.0911468500000001,17.4296885,0.0,44.332827400000006,32.871914149999995,80.2113221,10.58301865,0.0,0.0
2006-08-14,0.0,1.0407771000000001,16.625096499999998,0.0,43.04158,31.708019800000002,77.87507000000001,10.183659500000001,0.0,0.0
2006-08-15,0.0,1.0200408,16.2938625,0.0,43.9024116,31.880676299999998,79.4325714,10.1836596,0.0,0.0
2006-08-16,0.0,1.0911468500000001,17.4296885,0.0,44.332827400000006,32.871914149999995,80.2113221,10.58301865,0.0,0.0
2006-08-17,0.0,1.0970735399999998,17.5243601,0.0,44.763243200000005,33.13922432,80.99007280000001,10.6628905,0.0,0.0
2006-08-18,0.0,1.11536846,17.81659745,0.0,44.849326360000006,33.38271737,81.14582294,10.762730260000001,0.0,0.0
2006-08-19,0.0,1.10514741,17.65332975,0.0,44.93540952,33.30949206,81.30157308000001,10.722794369999999,0.0,0.0
2006-08-20,0.0,1.11929507,17.879320299999996,0.0,45.193659000000004,33.58751641,81.76882350000001,10.822634149999999,0.0,0.0
2006-08-21,0.0,1.10114725,17.58943225,0.0,44.763243200000005,33.184469799999995,80.99007280000001,10.68285845,0.0,0.0
2006-08-22,0.0,1.0929262800000001,17.4581133,0.0,44.93540952,33.17375562,81.30157308000001,10.66289052,0.0,0.0
2006-08-23,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-08-24,0.0,1.050042,16.773093749999997,0.0,45.193659000000004,32.81834325,81.76882350000001,10.483179,0.0,0.0
2006-08-25,0.0,1.09677934,17.519661499999998,0.0,45.45190848,33.458331439999995,82.23607392000001,10.74276238,0.0,0.0
2006-08-26,0.0,1.09692644,17.5220108,0.0,45.10757584,33.29877788,81.61307336,10.702826439999999,0.0,0.0
2006-08-27,0.0,1.10114725,17.58943225,0.0,44.763243200000005,33.184469799999995,80.99007280000001,10.68285845,0.0,0.0
2006-08-28,0.0,1.0847788600000001,17.327969,0.0,44.93540952,33.08326466,81.30157308000001,10.62295462,0.0,0.0
2006-08-29,0.0,0.97262728,15.536489699999999,0.0,40.459085200000004,29.74219494,73.2025658,9.5446848,0.0,0.0
2006-08-30,0.0,1.2037255,19.2279825,0.0,43.04158,33.517839,77.87507000000001,10.9823775,0.0,0.0
2006-08-31,0.0,1.0685575699999998,17.06885505,0.0,44.763243200000005,32.82250596,80.99007280000001,10.52311485,0.0,0.0
2006-09-01,0.0,1.04604184,16.709196249999998,0.0,45.02149268,32.69332099,81.45732322,10.44324308,0.0,0.0
2006-09-02,0.0,1.04404176,16.6772475,0.0,44.93540952,32.63080986,81.30157308000001,10.42327512,0.0,0.0
2006-09-03,0.0,1.04204168,16.64529875,0.0,44.849326360000006,32.56829873,81.14582294,10.40330716,0.0,0.0
2006-09-04,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-09-05,0.0,1.04204168,16.64529875,0.0,44.849326360000006,32.56829873,81.14582294,10.40330716,0.0,0.0
2006-09-06,0.0,1.0604101499999998,16.938710750000002,0.0,44.763243200000005,32.732015,80.99007280000001,10.48317895,0.0,0.0
2006-09-07,0.0,1.06441031,17.00260825,0.0,44.93540952,32.85703726,81.30157308000001,10.523114869999999,0.0,0.0
2006-09-08,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-09-09,0.0,1.04204168,16.64529875,0.0,44.849326360000006,32.56829873,81.14582294,10.40330716,0.0,0.0
2006-09-10,0.0,1.04404176,16.6772475,0.0,44.93540952,32.63080986,81.30157308000001,10.42327512,0.0,0.0
2006-09-11,0.0,0.400016,6.389749999999999,0.0,17.216632,12.502226,31.150028000000002,3.993592,0.0,0.0
2006-09-12,0.0,1.0300412,16.45360625,0.0,44.332827400000006,32.19323195,80.2113221,10.2834994,0.0,0.0
2006-09-13,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-09-14,0.0,1.04404176,16.6772475,0.0,44.93540952,32.63080986,81.30157308000001,10.42327512,0.0,0.0
2006-09-15,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-09-16,0.0,1.04204168,16.64529875,0.0,44.849326360000006,32.56829873,81.14582294,10.40330716,0.0,0.0
2006-09-17,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-09-18,0.0,0.4400176,7.028725,0.0,18.938295200000002,13.7524486,34.265030800000005,4.3929512,0.0,0.0
2006-09-19,0.0,0.3900156,6.23000625,0.0,16.786216200000002,12.18967035,30.371277300000003,3.8937521999999998,0.0,0.0
2006-09-20,0.0,0.900036,14.376937499999999,0.0,38.737422,28.1300085,70.087563,8.985581999999999,0.0,0.0
2006-09-21,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-09-22,0.0,1.04404176,16.6772475,0.0,44.93540952,32.63080986,81.30157308000001,10.42327512,0.0,0.0
2006-09-23,0.0,1.04204168,16.64529875,0.0,44.849326360000006,32.56829873,81.14582294,10.40330716,0.0,0.0
2006-09-24,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-09-25,0.0,1.03604144,16.549452499999997,0.0,44.59107688,32.380765339999996,80.67857252,10.34340328,0.0,0.0
2006-09-26,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-09-27,0.0,1.04204168,16.64529875,0.0,44.849326360000006,32.56829873,81.14582294,10.40330716,0.0,0.0
2006-09-28,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-09-29,0.0,1.04404176,16.6772475,0.0,44.93540952,32.63080986,81.30157308000001,10.42327512,0.0,0.0
2006-09-30,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-10-01,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-10-02,0.0,1.04204168,16.64529875,0.0,44.849326360000006,32.56829873,81.14582294,10.40330716,0.0,0.0
2006-10-03,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-10-04,0.0,1.04404176,16.6772475,0.0,44.93540952,32.63080986,81.30157308000001,10.42327512,0.0,0.0
2006-10-05,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-10-06,0.0,0.600024,9.584624999999999,0.0,25.824948000000003,18.753339,46.725042,5.990388,0.0,0.0
2006-10-07,0.0,1.0300412,16.45360625,0.0,44.332827400000006,32.19323195,80.2113221,10.2834994,0.0,0.0
