well_id,well_name,date,oil,gas,water
9455.012,Lackey Five #1,11/20/2020,153.3,0,0
7450.006,Lander #1,11/20/2020,0,132,65.1
3850.011,Leary Trust #1,11/20/2020,0,0,0
3850.006,MDB #1,11/20/2020,148.2,0,0
4025.002,Marguerite #1,11/20/2020,0,0,0
4025.002,Marpick #1,11/20/2020,0,0,0
3855.024,McLean #1,11/20/2020,11.4,0,0
9750.001,Molak #1,11/20/2020,0,0,0
3925.001,Montemayor #1,11/20/2020,0,0,0
8350.009,Moreland #1,11/20/2020,0,0,0
3855.001,PC #1,11/20/2020,0,0,0
3855.006,Palm #1,11/20/2020,30.1,300,159.8
3855.011,Parkway #1,11/20/2020,354,1135,6.7
3855.009,Pecan Grove #1,11/20/2020,0,0,0
4035.003,Pfeiffer #1,11/20/2020,0,0,0
9450.002,Pickens #1,11/20/2020,0,42,0
9455.013,Pickens Weaver #1,11/20/2020,76.8,65,1.7
9450.008,Pickwill #1,11/20/2020,0,0,0
3855.004,Preston #1,11/20/2020,1.7,256,101.7
7125.002,Rhodes #1,11/20/2020,0,0,0
4035.005,Richard #1,11/20/2020,106.9,188,1.2
8650.008,Richardson #1,11/20/2020,0,0,0
9450.011,Ronald #1,11/20/2020,0,0,21.5
9555.004,Russell #1,11/20/2020,0,42,0
8650.007,Ruth #1,11/20/2020,9.1,0,0
9455.004,Ruthpick #1,11/20/2020,81.8,92,4.7
1825.002,Solansky #1,11/20/2020,10.7,0,3.3
8650.004,Sugarland #1,11/20/2020,0,0,0
8350.006,Thalmann #1,11/20/2020,0,0,0
3850.003,Thompson #1,11/20/2020,0,0,0
3850.005,Thompson #2,11/20/2020,8.4,0,71.6
3855.025,Thuss #1,11/20/2020,5,0,0
3850.012,Tlapek #1,11/20/2020,0,0,0
3850.006,Triple J #2,11/20/2020,6.8,0,3.3
8650.006,Trotter #1,11/20/2020,55.4,131,0
3855.01,Vermillion #1,11/20/2020,0,0,0
8650.005,Verna #1,11/20/2020,0,0,0
3855.008,White Marlin #1,11/20/2020,0,0,0
3855.013,Whittington #1,11/20/2020,0,0,1.7
4035.007,Aaron #1,11/21/2020,0,0,0
4035.004,Aniken #1,11/21/2020,11.4,0,29.8
3855.014,Anna Louisa #1,11/21/2020,0,0,0
9450.003,Annpick #1,11/21/2020,0,0,0
6725.001,Barrier #1,11/21/2020,0,203,153.4
4035.006,Beeler Ranch #1,11/21/2020,23.4,42,70.1
9750.002,Bermuda #1,11/21/2020,20,0,0
9555.005,Big Sonny #1,11/21/2020,15,48,11.7
9455.008,Blackmon #1,11/21/2020,0,0,0
9555.001,Blas Reyes #1,11/21/2020,0,256,0
7450.004,Bond #1,11/21/2020,0,0,0
3855.005,Branton #1,11/21/2020,0,0,6.7
9430.002,CR #201,11/21/2020,82.1,0,13.2
9430.003,CR #301,11/21/2020,150.6,0,6.7
9430.005,CR #501,11/21/2020,40.7,0,66.5
9125.001,CT #1,11/21/2020,86.8,746,0
3850.001,Cannan #1,11/21/2020,22.7,152,8.4
9455.003,Carolpick #1,11/21/2020,60.1,64,79.9
3855.012,Carolyn #1,11/21/2020,53.4,74,41.5
3855.002,Cenizo #1,11/21/2020,50.1,0,0
9455.011,Chad #1,11/21/2020,3.3,51,13.4
6725.002,Charles B #1,11/21/2020,5,34,0
8350.001,Circle T #1,11/21/2020,6.8,0,60.1
1825.005,Cross S #1,11/21/2020,4.5,0,0
9455.005,Dale #1,11/21/2020,40.1,117,0
3850.04,Dial #1,11/21/2020,0,0,0
9555.002,Dillard #1,11/21/2020,0,63,0
3850.026,Dunkle #2,11/21/2020,8.4,0,0
8650.009,Dunlap #1,11/21/2020,0,0,5
9450.001,Dyess #1,11/21/2020,0,8,0
9455.007,Eileen #1,11/21/2020,0,0,0
8350.01,Evergreen #1,11/21/2020,4.5,0,0
9450.006,Flower #1,11/21/2020,0,0,0
9455.009,Gail #1,11/21/2020,26.7,1,41.8
8350.003,Gil #1,11/21/2020,0,0,0
1825.006,Grissom #1,11/21/2020,0.3,0,130
3850.016,Huber #1,11/21/2020,0,0,0
8045.005,J Beeler #1,11/21/2020,60.1,0,104.9
8045.004,JJ #1,11/21/2020,6.4,0,18.4
9455.001,Jessica #1,11/21/2020,13.4,190,8.2
3850.015,Joe #1,11/21/2020,0,0,10
9455.014,Joseph #1,11/21/2020,0,0,0
5825.002,Jred #1,11/21/2020,11.4,0,0
3855.016,Kay #1,11/21/2020,63.5,0,0
9455.002,Kiley #1,11/21/2020,18.4,126,45.1
9425.001,Kincaid #1,11/21/2020,3.3,0,20
3855.003,Kirby #1,11/21/2020,0,0,0
3855.015,Kleimann #1,11/21/2020,66.8,743,0
3855.022,Kleimann #3,11/21/2020,6.7,0,3.3
3855.022,LT #1,11/21/2020,6.7,0,0
3855.017,La Rosita #1 ,11/21/2020,0,31,0
9455.012,Lackey Five #1,11/21/2020,160.3,0,0
7450.006,Lander #1,11/21/2020,0,121,58.2
3850.011,Leary Trust #1,11/21/2020,10,0,0
3850.006,MDB #1,11/21/2020,150.9,0,0
4025.002,Marguerite #1,11/21/2020,0,0,0
4025.002,Marpick #1,11/21/2020,23.4,2,5
3855.024,McLean #1,11/21/2020,13.6,0,0
9750.001,Molak #1,11/21/2020,6.8,0,0
3925.001,Montemayor #1,11/21/2020,8.4,0,0
8350.009,Moreland #1,11/21/2020,2.3,0,11.7
3855.001,PC #1,11/21/2020,0,0,0
3855.006,Palm #1,11/21/2020,26.7,301,104.9
3855.011,Parkway #1,11/21/2020,523.3,1143,1.7
3855.009,Pecan Grove #1,11/21/2020,0,0,0
4035.003,Pfeiffer #1,11/21/2020,11.7,0,0
9450.002,Pickens #1,11/21/2020,0,0,0
9455.013,Pickens Weaver #1,11/21/2020,3.3,109,0
9450.008,Pickwill #1,11/21/2020,0,0,0
3855.004,Preston #1,11/21/2020,10,256,58.5
7125.002,Rhodes #1,11/21/2020,23.4,0,15
4035.005,Richard #1,11/21/2020,106.8,266,24.6
8650.008,Richardson #1,11/21/2020,35.3,0,0
9450.011,Ronald #1,11/21/2020,13.6,0,18.4
9555.004,Russell #1,11/21/2020,0,42,0
8650.007,Ruth #1,11/21/2020,0,0,0
9455.004,Ruthpick #1,11/21/2020,0,0,0
1825.002,Solansky #1,11/21/2020,6.7,0,23.4
8650.004,Sugarland #1,11/21/2020,28.4,0,0
8350.006,Thalmann #1,11/21/2020,3.3,0,0
3850.003,Thompson #1,11/21/2020,0,0,0
3850.005,Thompson #2,11/21/2020,13.4,0,21.7
3855.025,Thuss #1,11/21/2020,5,0,0
3850.012,Tlapek #1,11/21/2020,0,0,0
3850.006,Triple J #2,11/21/2020,20.4,0,6.7
8650.006,Trotter #1,11/21/2020,0,136,0
3855.01,Vermillion #1,11/21/2020,0,72,0
8650.005,Verna #1,11/21/2020,11.7,1,0
3855.008,White Marlin #1,11/21/2020,6.7,0,0
3855.013,Whittington #1,11/21/2020,0,0,0
4035.007,Aaron #1,11/22/2020,0,0,0
4035.004,Aniken #1,11/22/2020,22.7,0,3.3
3855.014,Anna Louisa #1,11/22/2020,0,0,0
9450.003,Annpick #1,11/22/2020,0,0,0
6725.001,Barrier #1,11/22/2020,0,207,0
4035.006,Beeler Ranch #1,11/22/2020,20,54,68.2
9750.002,Bermuda #1,11/22/2020,0,0,0
9555.005,Big Sonny #1,11/22/2020,0,48,29.8
9455.008,Blackmon #1,11/22/2020,0,70,0
9555.001,Blas Reyes #1,11/22/2020,0,235,0
7450.004,Bond #1,11/22/2020,0,0,0
3855.005,Branton #1,11/22/2020,0,0,0
9430.002,CR #201,11/22/2020,103.5,0,0
9430.003,CR #301,11/22/2020,200.4,0,0
9430.005,CR #501,11/22/2020,46.8,0,58.5
9125.001,CT #1,11/22/2020,69.8,773,6.7
3850.001,Cannan #1,11/22/2020,29.5,152,21.7
9455.003,Carolpick #1,11/22/2020,0,0,0
3855.012,Carolyn #1,11/22/2020,40.3,61,30.1
3855.002,Cenizo #1,11/22/2020,60.1,0,0
9455.011,Chad #1,11/22/2020,0,47,1.7
6725.002,Charles B #1,11/22/2020,0.3,9,1.5
8350.001,Circle T #1,11/22/2020,11.4,0,0
1825.005,Cross S #1,11/22/2020,0,0,0
9455.005,Dale #1,11/22/2020,0,0,0
3850.04,Dial #1,11/22/2020,0,0,0
9555.002,Dillard #1,11/22/2020,0,65,0
3850.026,Dunkle #2,11/22/2020,3.3,0,0
8650.009,Dunlap #1,11/22/2020,1.7,0,3.3
9450.001,Dyess #1,11/22/2020,30.1,5,0
9455.007,Eileen #1,11/22/2020,0,0,0
8350.01,Evergreen #1,11/22/2020,4.5,0,0
9450.006,Flower #1,11/22/2020,0,0,0
9455.009,Gail #1,11/22/2020,28.4,103,43.4
8350.003,Gil #1,11/22/2020,0,0,0
1825.006,Grissom #1,11/22/2020,0,0,0
3850.016,Huber #1,11/22/2020,0,0,0
8045.005,J Beeler #1,11/22/2020,63.5,18,106.6
8045.004,JJ #1,11/22/2020,9.7,74,16.7
9455.001,Jessica #1,11/22/2020,60.1,192,0
3850.015,Joe #1,11/22/2020,0,0,23.4
9455.014,Joseph #1,11/22/2020,0,0,13.4
5825.002,Jred #1,11/22/2020,11.4,0,0
3855.016,Kay #1,11/22/2020,90.2,0,0
9455.002,Kiley #1,11/22/2020,36.7,92,56.6
9425.001,Kincaid #1,11/22/2020,6.7,0,53.2
3855.003,Kirby #1,11/22/2020,0,0,0
3855.015,Kleimann #1,11/22/2020,70.1,731,0
3855.022,Kleimann #3,11/22/2020,36.7,0,15
3855.022,LT #1,11/22/2020,0,0,0
3855.017,La Rosita #1 ,11/22/2020,0,33,0
9455.012,Lackey Five #1,11/22/2020,227.1,0,0
7450.006,Lander #1,11/22/2020,6.7,124,60.1
3850.011,Leary Trust #1,11/22/2020,0,0,2.3
3850.006,MDB #1,11/22/2020,205.4,0,0
4025.002,Marguerite #1,11/22/2020,0,0,0
4025.002,Marpick #1,11/22/2020,5,0,3.3
3855.024,McLean #1,11/22/2020,9.1,0,0
9750.001,Molak #1,11/22/2020,0,0,0
3925.001,Montemayor #1,11/22/2020,10,0,0
8350.009,Moreland #1,11/22/2020,0,0,0
3855.001,PC #1,11/22/2020,48.4,42,45.1
3855.006,Palm #1,11/22/2020,30.1,302,31.7
3855.011,Parkway #1,11/22/2020,524.2,1135,11.7
3855.009,Pecan Grove #1,11/22/2020,0,0,0
4035.003,Pfeiffer #1,11/22/2020,0,0,0
9450.002,Pickens #1,11/22/2020,0,75,0
9455.013,Pickens Weaver #1,11/22/2020,110.2,84,0
9450.008,Pickwill #1,11/22/2020,0,0,0
3855.004,Preston #1,11/22/2020,6.7,256,53.2
7125.002,Rhodes #1,11/22/2020,10,0,10
4035.005,Richard #1,11/22/2020,118.6,286,10.5
8650.008,Richardson #1,11/22/2020,0,0,0
9450.011,Ronald #1,11/22/2020,6.8,0,16.7
9555.004,Russell #1,11/22/2020,0,44,0
8650.007,Ruth #1,11/22/2020,29.5,0,0
9455.004,Ruthpick #1,11/22/2020,46.8,93,5.8
1825.002,Solansky #1,11/22/2020,26.7,0,0
8650.004,Sugarland #1,11/22/2020,5,0,0
8350.006,Thalmann #1,11/22/2020,6.7,0,1.7
3850.003,Thompson #1,11/22/2020,0,0,0
3850.005,Thompson #2,11/22/2020,0,0,21.7
3855.025,Thuss #1,11/22/2020,5,0,0
3850.012,Tlapek #1,11/22/2020,0,0,1.7
3850.006,Triple J #2,11/22/2020,11.4,0,5
8650.006,Trotter #1,11/22/2020,50.1,138,0
3855.01,Vermillion #1,11/22/2020,0,64,1.7
8650.005,Verna #1,11/22/2020,0,1,0
3855.008,White Marlin #1,11/22/2020,8.4,0,0
3855.013,Whittington #1,11/22/2020,0,0,0
4035.007,Aaron #1,11/23/2020,20,0,33.4
4035.004,Aniken #1,11/23/2020,4.5,0,3.3
3855.014,Anna Louisa #1,11/23/2020,0,0,0
9450.003,Annpick #1,11/23/2020,0,0,0
6725.001,Barrier #1,11/23/2020,72.6,166,6.5
4035.006,Beeler Ranch #1,11/23/2020,23.4,56,74.9
9750.002,Bermuda #1,11/23/2020,18.4,0,0
9555.005,Big Sonny #1,11/23/2020,0,12,13.4
9455.008,Blackmon #1,11/23/2020,21.7,22,0
9555.001,Blas Reyes #1,11/23/2020,0,205,14
7450.004,Bond #1,11/23/2020,0,0,0
3855.005,Branton #1,11/23/2020,8.4,0,11.7
9430.002,CR #201,11/23/2020,152.5,0,11.7
9430.003,CR #301,11/23/2020,113.6,0,0
9430.005,CR #501,11/23/2020,16.7,0,33.1
9125.001,CT #1,11/23/2020,133.6,797,0
3850.001,Cannan #1,11/23/2020,25,150,16.4
9455.003,Carolpick #1,11/23/2020,50.1,49,16.7
3855.012,Carolyn #1,11/23/2020,6.7,16,5
3855.002,Cenizo #1,11/23/2020,56.7,0,0
9455.011,Chad #1,11/23/2020,6.7,45,3.3
6725.002,Charles B #1,11/23/2020,0,51,8.4
8350.001,Circle T #1,11/23/2020,4.5,0,0
1825.005,Cross S #1,11/23/2020,0,0,0
9455.005,Dale #1,11/23/2020,40.1,109,0
3850.04,Dial #1,11/23/2020,2.3,0,0
9555.002,Dillard #1,11/23/2020,0,57,0
3850.026,Dunkle #2,11/23/2020,3.3,0,0
8650.009,Dunlap #1,11/23/2020,0,0,3.3
9450.001,Dyess #1,11/23/2020,1.7,0,0
9455.007,Eileen #1,11/23/2020,0,0,0
8350.01,Evergreen #1,11/23/2020,2.3,0,0
9450.006,Flower #1,11/23/2020,28.4,0,55.1
9455.009,Gail #1,11/23/2020,30.1,151,29.8
8350.003,Gil #1,11/23/2020,2.3,0,0
1825.006,Grissom #1,11/23/2020,0,0,0
3850.016,Huber #1,11/23/2020,0,0,0
8045.005,J Beeler #1,11/23/2020,65.1,18,106.9
8045.004,JJ #1,11/23/2020,60.1,11,0
9455.001,Jessica #1,11/23/2020,23.4,190,0
3850.015,Joe #1,11/23/2020,0,0,18.4
9455.014,Joseph #1,11/23/2020,0,0,6.7
5825.002,Jred #1,11/23/2020,9.1,0,0
3855.016,Kay #1,11/23/2020,103.5,0,0
9455.002,Kiley #1,11/23/2020,33.4,30,36.7
9425.001,Kincaid #1,11/23/2020,5,0,16.7
3855.003,Kirby #1,11/23/2020,0,0,0
3855.015,Kleimann #1,11/23/2020,70.1,709,0
3855.022,Kleimann #3,11/23/2020,16.7,0,40.1
3855.022,LT #1,11/23/2020,0,0,0
3855.017,La Rosita #1 ,11/23/2020,0,32,0
9455.012,Lackey Five #1,11/23/2020,73.5,0,0
7450.006,Lander #1,11/23/2020,16.7,121,83.2
3850.011,Leary Trust #1,11/23/2020,23.4,0,0
3850.006,MDB #1,11/23/2020,180.8,0,0
4025.002,Marguerite #1,11/23/2020,0,0,0
4025.002,Marpick #1,11/23/2020,3.3,0,3.3
3855.024,McLean #1,11/23/2020,9.9,0,0
9750.001,Molak #1,11/23/2020,18.2,0,10
3925.001,Montemayor #1,11/23/2020,0,0,0
8350.009,Moreland #1,11/23/2020,6.8,0,1.7
3855.001,PC #1,11/23/2020,3.7,0,48.2
3855.006,Palm #1,11/23/2020,25.7,302,103.3
3855.011,Parkway #1,11/23/2020,314.5,1131,20
3855.009,Pecan Grove #1,11/23/2020,0,0,0
4035.003,Pfeiffer #1,11/23/2020,0,0,16.2
9450.002,Pickens #1,11/23/2020,0,59,0
9455.013,Pickens Weaver #1,11/23/2020,3.3,43,153.3
9450.008,Pickwill #1,11/23/2020,0,0,0
3855.004,Preston #1,11/23/2020,5,258,105.2
7125.002,Rhodes #1,11/23/2020,0,0,0
4035.005,Richard #1,11/23/2020,81,288,75
8650.008,Richardson #1,11/23/2020,8.4,13,0
9450.011,Ronald #1,11/23/2020,6.8,0,79.9
9555.004,Russell #1,11/23/2020,0,125,0
8650.007,Ruth #1,11/23/2020,0,0,0
9455.004,Ruthpick #1,11/23/2020,0,0,0
1825.002,Solansky #1,11/23/2020,18.4,0,21.7
8650.004,Sugarland #1,11/23/2020,0,0,0
8350.006,Thalmann #1,11/23/2020,0,0,0
3850.003,Thompson #1,11/23/2020,0,0,0
3850.005,Thompson #2,11/23/2020,5,55,25
3855.025,Thuss #1,11/23/2020,8.4,0,0
3850.012,Tlapek #1,11/23/2020,5,0,0
3850.006,Triple J #2,11/23/2020,0,0,6.4
8650.006,Trotter #1,11/23/2020,76.8,140,10
3855.01,Vermillion #1,11/23/2020,0,32,0
8650.005,Verna #1,11/23/2020,13.4,52,0
3855.008,White Marlin #1,11/23/2020,33.7,0,0
3855.013,Whittington #1,11/23/2020,0,0,0
4035.007,Aaron #1,11/24/2020,327.3,0,63.2
4035.004,Aniken #1,11/24/2020,18.2,0,5
3855.014,Anna Louisa #1,11/24/2020,0,0,0
9450.003,Annpick #1,11/24/2020,0,0,0
6725.001,Barrier #1,11/24/2020,70.4,155,0
4035.006,Beeler Ranch #1,11/24/2020,10,54,71.8
9750.002,Bermuda #1,11/24/2020,0,0,6.7
9555.005,Big Sonny #1,11/24/2020,10,7,21.7
9455.008,Blackmon #1,11/24/2020,0,0,0
9555.001,Blas Reyes #1,11/24/2020,3.3,217,0
7450.004,Bond #1,11/24/2020,0,0,0
3855.005,Branton #1,11/24/2020,0,0,1.7
9430.002,CR #201,11/24/2020,26.7,0,10
9430.003,CR #301,11/24/2020,147,0,10
9430.005,CR #501,11/24/2020,35,0,13.4
9125.001,CT #1,11/24/2020,86.8,776,0
3850.001,Cannan #1,11/24/2020,22.7,149,33.4
9455.003,Carolpick #1,11/24/2020,0,0,0
3855.012,Carolyn #1,11/24/2020,0,0,0
3855.002,Cenizo #1,11/24/2020,40.1,0,0
9455.011,Chad #1,11/24/2020,5,152,6.7
6725.002,Charles B #1,11/24/2020,0,11,0
8350.001,Circle T #1,11/24/2020,2.3,0,63.2
1825.005,Cross S #1,11/24/2020,9.1,0,0
9455.005,Dale #1,11/24/2020,0.5,58,0
3850.04,Dial #1,11/24/2020,6.8,0,1.7
9555.002,Dillard #1,11/24/2020,0,48,3.3
3850.026,Dunkle #2,11/24/2020,38.4,0,16.7
8650.009,Dunlap #1,11/24/2020,1.7,0,0
9450.001,Dyess #1,11/24/2020,3.3,2,0
9455.007,Eileen #1,11/24/2020,3.3,66,1.7
8350.01,Evergreen #1,11/24/2020,20.4,0,0
9450.006,Flower #1,11/24/2020,40.1,66,0
9455.009,Gail #1,11/24/2020,21.9,171,68.5
8350.003,Gil #1,11/24/2020,4.5,0,0
1825.006,Grissom #1,11/24/2020,6.7,0,0
3850.016,Huber #1,11/24/2020,0,0,0
8045.005,J Beeler #1,11/24/2020,63.5,45,31.5
8045.004,JJ #1,11/24/2020,0,161,15
9455.001,Jessica #1,11/24/2020,15,190,31.6
3850.015,Joe #1,11/24/2020,0,0,18.4
9455.014,Joseph #1,11/24/2020,0,0,15
5825.002,Jred #1,11/24/2020,9.1,0,0
3855.016,Kay #1,11/24/2020,106.9,0,0
9455.002,Kiley #1,11/24/2020,37.2,23,89.9
9425.001,Kincaid #1,11/24/2020,1.7,0,11.7
3855.003,Kirby #1,11/24/2020,0,0,0
3855.015,Kleimann #1,11/24/2020,70.1,730,11.7
3855.022,Kleimann #3,11/24/2020,20,0,3.3
3855.022,LT #1,11/24/2020,0,0,20
3855.017,La Rosita #1 ,11/24/2020,0,32,0
9455.012,Lackey Five #1,11/24/2020,178.6,0,0
7450.006,Lander #1,11/24/2020,16.5,113,58.5
3850.011,Leary Trust #1,11/24/2020,10,0,0
3850.006,MDB #1,11/24/2020,145.3,0,0
4025.002,Marguerite #1,11/24/2020,0,0,0
4025.002,Marpick #1,11/24/2020,3.3,0,0
3855.024,McLean #1,11/24/2020,15.9,0,0
9750.001,Molak #1,11/24/2020,0,0,31.5
3925.001,Montemayor #1,11/24/2020,11.7,0,0
8350.009,Moreland #1,11/24/2020,4.5,0,6.7
3855.001,PC #1,11/24/2020,3.3,33,13.4
3855.006,Palm #1,11/24/2020,26.7,303,156.7
3855.011,Parkway #1,11/24/2020,522.7,1142,5
3855.009,Pecan Grove #1,11/24/2020,0,0,16.2
4035.003,Pfeiffer #1,11/24/2020,0,0,0
9450.002,Pickens #1,11/24/2020,0,3,0
9455.013,Pickens Weaver #1,11/24/2020,3.3,0,20
9450.008,Pickwill #1,11/24/2020,23.4,0,0
3855.004,Preston #1,11/24/2020,3.3,259,99.9
7125.002,Rhodes #1,11/24/2020,0,0,0
4035.005,Richard #1,11/24/2020,85.2,257,15.2
8650.008,Richardson #1,11/24/2020,0,0,6.7
9450.011,Ronald #1,11/24/2020,6.8,0,10
9555.004,Russell #1,11/24/2020,0,121,0
8650.007,Ruth #1,11/24/2020,22.7,0,0
9455.004,Ruthpick #1,11/24/2020,63.7,92,61
1825.002,Solansky #1,11/24/2020,20,0,6.7
8650.004,Sugarland #1,11/24/2020,0,0,0
8350.006,Thalmann #1,11/24/2020,0,0,0
3850.003,Thompson #1,11/24/2020,0,0,0
3850.005,Thompson #2,11/24/2020,8.4,0,30.1
3855.025,Thuss #1,11/24/2020,5,0,0
3850.012,Tlapek #1,11/24/2020,0,0,0
3850.006,Triple J #2,11/24/2020,0,0,8.4
8650.006,Trotter #1,11/24/2020,20,120,33.4
3855.01,Vermillion #1,11/24/2020,0,34,3.3
8650.005,Verna #1,11/24/2020,0,5,0
3855.008,White Marlin #1,11/24/2020,1.7,0,0
3855.013,Whittington #1,11/24/2020,5,0,1.7
4035.007,Aaron #1,11/25/2020,100.2,0,40.1
4035.004,Aniken #1,11/25/2020,0,0,0
3855.014,Anna Louisa #1,11/25/2020,0,0,0
9450.003,Annpick #1,11/25/2020,0,0,0
6725.001,Barrier #1,11/25/2020,43.1,171,1.7
4035.006,Beeler Ranch #1,11/25/2020,16.7,53,83.2
9750.002,Bermuda #1,11/25/2020,21.7,0,16.7
9555.005,Big Sonny #1,11/25/2020,10,15,0
9455.008,Blackmon #1,11/25/2020,68.5,176,0
9555.001,Blas Reyes #1,11/25/2020,0,216,0
7450.004,Bond #1,11/25/2020,0,0,0
3855.005,Branton #1,11/25/2020,23.4,0,15
9430.002,CR #201,11/25/2020,103.5,40,1.7
9430.003,CR #301,11/25/2020,137.1,101,0
9430.005,CR #501,11/25/2020,71.8,0,81.6
9125.001,CT #1,11/25/2020,136.4,792,1.7
3850.001,Cannan #1,11/25/2020,34,150,38.4
9455.003,Carolpick #1,11/25/2020,25,61,10
3855.012,Carolyn #1,11/25/2020,0,0,0
3855.002,Cenizo #1,11/25/2020,53.4,0,0
9455.011,Chad #1,11/25/2020,0,0,0
6725.002,Charles B #1,11/25/2020,0,52,0
8350.001,Circle T #1,11/25/2020,11.4,0,0
1825.005,Cross S #1,11/25/2020,4.5,0,6.7
9455.005,Dale #1,11/25/2020,56.8,112,0
3850.04,Dial #1,11/25/2020,0,0,0
9555.002,Dillard #1,11/25/2020,0,50,3.3
3850.026,Dunkle #2,11/25/2020,0,0,0
8650.009,Dunlap #1,11/25/2020,1.7,0,0
9450.001,Dyess #1,11/25/2020,0,0,0
9455.007,Eileen #1,11/25/2020,53.4,67,50.1
8350.01,Evergreen #1,11/25/2020,20.4,0,0
9450.006,Flower #1,11/25/2020,28.4,0,56.5
9455.009,Gail #1,11/25/2020,26.7,49,68.2
8350.003,Gil #1,11/25/2020,0,0,0
1825.006,Grissom #1,11/25/2020,1.7,0,0
3850.016,Huber #1,11/25/2020,0,0,0
8045.005,J Beeler #1,11/25/2020,105.5,43,100.2
8045.004,JJ #1,11/25/2020,0,134,3.3
9455.001,Jessica #1,11/25/2020,28.4,192,83.2
3850.015,Joe #1,11/25/2020,0,0,0
9455.014,Joseph #1,11/25/2020,6.7,0,10
5825.002,Jred #1,11/25/2020,9.1,0,0
3855.016,Kay #1,11/25/2020,46.8,0,0
9455.002,Kiley #1,11/25/2020,36.7,20,41.8
9425.001,Kincaid #1,11/25/2020,3.3,0,5
3855.003,Kirby #1,11/25/2020,0,0,0
3855.015,Kleimann #1,11/25/2020,73.5,727,1.7
3855.022,Kleimann #3,11/25/2020,0,0,9.8
3855.022,LT #1,11/25/2020,0,0,0
3855.017,La Rosita #1 ,11/25/2020,0,30,0
9455.012,Lackey Five #1,11/25/2020,173.9,0,0
7450.006,Lander #1,11/25/2020,16.7,120,75.2
3850.011,Leary Trust #1,11/25/2020,0,0,0
3850.006,MDB #1,11/25/2020,180.1,0,0
4025.002,Marguerite #1,11/25/2020,0,0,0
4025.002,Marpick #1,11/25/2020,0,0,0
3855.024,McLean #1,11/25/2020,4.5,0,0
9750.001,Molak #1,11/25/2020,0,0,0
3925.001,Montemayor #1,11/25/2020,0,0,0
8350.009,Moreland #1,11/25/2020,2.3,0,0
3855.001,PC #1,11/25/2020,0,0,0
3855.006,Palm #1,11/25/2020,16.7,18,18.4
3855.011,Parkway #1,11/25/2020,362.8,433,53.4
3855.009,Pecan Grove #1,11/25/2020,0,0,36
4035.003,Pfeiffer #1,11/25/2020,0,0,0
9450.002,Pickens #1,11/25/2020,0,3,0
9455.013,Pickens Weaver #1,11/25/2020,6.7,0,131.7
9450.008,Pickwill #1,11/25/2020,3.3,0,56.2
3855.004,Preston #1,11/25/2020,3.3,259,93.3
7125.002,Rhodes #1,11/25/2020,0,0,0
4035.005,Richard #1,11/25/2020,75.2,235,8.2
8650.008,Richardson #1,11/25/2020,8.4,13,0
9450.011,Ronald #1,11/25/2020,0,0,25
9555.004,Russell #1,11/25/2020,0,118,0
8650.007,Ruth #1,11/25/2020,0,0,0
9455.004,Ruthpick #1,11/25/2020,0,0,0
1825.002,Solansky #1,11/25/2020,23.4,0,16.7
8650.004,Sugarland #1,11/25/2020,0,0,0
8350.006,Thalmann #1,11/25/2020,0,0,0
3850.003,Thompson #1,11/25/2020,0,0,0
3850.005,Thompson #2,11/25/2020,16.7,0,73.2
3855.025,Thuss #1,11/25/2020,5,0,0
3850.012,Tlapek #1,11/25/2020,0,0,0
3850.006,Triple J #2,11/25/2020,0,0,6.7
8650.006,Trotter #1,11/25/2020,11.3,129,8.4
3855.01,Vermillion #1,11/25/2020,0,0,0
8650.005,Verna #1,11/25/2020,0,0,0
3855.008,White Marlin #1,11/25/2020,0,0,0
3855.013,Whittington #1,11/25/2020,3.3,0,3.3
4035.007,Aaron #1,11/26/2020,16.9,6,0
4035.004,Aniken #1,11/26/2020,0,0,0
3855.014,Anna Louisa #1,11/26/2020,0,0,0
9450.003,Annpick #1,11/26/2020,0,0,0
6725.001,Barrier #1,11/26/2020,84,193,0
4035.006,Beeler Ranch #1,11/26/2020,16.7,38,58.5
9750.002,Bermuda #1,11/26/2020,0,0,21.5
9555.005,Big Sonny #1,11/26/2020,8.4,45,13.4
9455.008,Blackmon #1,11/26/2020,0,95,0
9555.001,Blas Reyes #1,11/26/2020,0,209,0
7450.004,Bond #1,11/26/2020,0,0,0
3855.005,Branton #1,11/26/2020,3.3,0,16.7
9430.002,CR #201,11/26/2020,101.3,202,5
9430.003,CR #301,11/26/2020,129.2,220,0
9430.005,CR #501,11/26/2020,63.5,0,0
9125.001,CT #1,11/26/2020,80.2,161,5
3850.001,Cannan #1,11/26/2020,27.2,148,151.7
9455.003,Carolpick #1,11/26/2020,0,0,0
3855.012,Carolyn #1,11/26/2020,50.1,82,46.8
3855.002,Cenizo #1,11/26/2020,56.8,0,0
9455.011,Chad #1,11/26/2020,0,0,0
6725.002,Charles B #1,11/26/2020,0,10,0
8350.001,Circle T #1,11/26/2020,11.4,0,0
1825.005,Cross S #1,11/26/2020,0,0,0
9455.005,Dale #1,11/26/2020,0,96,0
3850.04,Dial #1,11/26/2020,0,0,0
9555.002,Dillard #1,11/26/2020,0,54,5
3850.026,Dunkle #2,11/26/2020,0,0,0
8650.009,Dunlap #1,11/26/2020,5,0,0
9450.001,Dyess #1,11/26/2020,0,0,0
